"ID_REF"	"GSM322969"	"GSM323054"	"GSM323523"	"GSM323524"	"GSM323525"	"GSM323526"	"GSM323527"	"GSM323528"	"GSM323529"	"GSM323530"	"GSM323531"	"GSM323554"	"GSM323555"	"GSM323557"	"GSM323558"	"GSM323559"	"GSM323560"	"GSM323561"	"GSM323562"	"GSM323563"	"GSM323564"	"GSM323565"	"GSM323566"	"GSM323567"	"GSM323569"
"221579_s_at"	733.93	726.81	681.03	727.08	696.63	599.48	806.66	732.2	757.64	667.44	626.01	842.33	705.19	620.5	682.03	682.51	671.44	886.75	734.36	747.96	654.04	652.12	550.56	621.72	776.2
"221580_s_at"	379.88	364.43	419.03	408.54	389.68	365.67	374.24	481.79	428.92	347.36	467.86	359.37	403.57	325	439.31	423.61	393.11	687.3	525.85	492.03	356.4	291.02	337.27	369.46	271.49
"221581_s_at"	396.34	258.64	306.18	399.92	283.33	290.74	355.68	322.39	276.26	254.44	317.92	278.13	353.34	296.39	353.76	252.89	368.36	344.46	535.99	466.65	411.93	210.47	259.99	194.14	194.26
"221582_at"	237.39	336.38	279.96	281.02	348.35	275.88	267.72	215.21	314.23	329.88	383.01	274.14	250.88	342.05	251.3	276.95	250.96	250.6	279.17	333.71	246.44	790.45	535.5	889.95	570.64
"221583_s_at"	171.74	154.8	170	168.41	148.49	151.02	175.67	188.05	133.3	179.05	158.22	181.42	156.25	161.37	143.57	135.19	163.37	177.58	153.77	151.48	174.51	175.7	148.84	140.44	126.08
"221584_s_at"	1013.17	737.43	875.35	726.19	631.92	709.45	911.17	1069.32	948.59	836.55	1043.65	1264.48	825.18	685.28	1270.07	1171.04	859.86	1233.43	1151.07	973.6	1088.86	230.54	505.09	318.32	153.56
"221585_at"	393.37	1039.01	879.54	698.59	591.04	816.93	647.26	468.71	844.04	1222.43	471.25	850.96	586.22	922.34	821.12	919.63	707.91	447.48	456.52	587.72	264.7	198.89	161.96	171.99	583.47
"221586_s_at"	187.09	174.46	203.5	168.58	222.67	120.52	156.84	170.72	229.18	174.56	180.73	184.84	182.12	173.5	134.53	183.85	152.93	181.35	202.47	153.29	176.91	115.77	128.19	106.19	226.98
"221587_s_at"	234.27	205.26	261.93	252.67	274.87	282.27	245.24	242.82	220.26	219.05	268.31	231.07	242.41	197.83	239.15	229	271.67	269.81	307.79	293.83	278.87	251.53	254.51	232.89	315.83
"221588_x_at"	501.69	809.8	1210.3	929.29	608.68	1110.76	1047.04	960.18	999.78	910.18	553.53	1005.84	870.67	926.3	1335.84	967.4	920.24	754.92	710.47	783.4	577.37	821.31	819.6	855.58	307.16
"221589_s_at"	403.11	661.43	754.14	631.75	534.36	721.46	660.11	760.56	733.35	669.04	441.85	695.27	683.56	672.12	829.62	609.27	697.63	587.92	485.71	333.59	381.48	597.02	527.73	422.49	217.88
"221590_s_at"	191.3	284.72	347.15	283.56	197.02	331.45	381.49	435.97	339.27	284.45	207.69	333.07	267.65	339.17	375.81	375.24	322.59	324.17	218.17	160.4	255.97	247.1	225.05	169.69	123.97
"221591_s_at"	205.2	173.86	204.7	185.88	212.94	247.85	220.78	217.6	190.15	228.11	225.64	209.66	195.99	246.52	210.26	185.11	197.07	195.65	204.32	268.98	242.91	243.71	216.62	212.77	301.6
"221592_at"	185.57	205.49	165.47	174.68	191.41	177.66	207.5	180.76	167.77	210.22	207.65	197.48	176.08	208.58	134.72	155.61	148.96	187.86	157.7	188.88	177.41	211.59	221.31	165.05	228.99
"221593_s_at"	240.2	197.24	281.77	187.94	221.97	246.84	242.45	289.86	209.69	216.15	267.04	255.59	252.02	225.21	262.07	244.24	282.47	293.68	300.12	236.44	325.71	236.33	207.28	220.6	238.37
"221594_at"	205.61	174.72	172.1	185.28	195	196.75	206.46	199.63	154.35	199.18	156.2	198.82	197.67	182.9	161.07	139.3	182.33	178.3	165.94	190.97	228.79	206.86	172.25	152.6	251.01
"221595_at"	159.03	99.42	120.2	91.82	98.8	105.2	104.94	121.81	120.3	131.28	87.84	123.13	113.9	128	109.9	108.37	104.33	133.49	123.46	84.57	115.64	115.31	131.06	101.39	105.19
"221596_s_at"	77.42	92.28	135.38	116.16	99.2	88.97	99.2	125.1	160.86	98.69	148.3	115.77	109.28	88.3	159.4	171.75	139.88	118.64	144.7	71.91	188.76	161.8	172.1	181.88	178.22
"221597_s_at"	623.02	538.69	549.22	483.41	644.73	544.08	576.48	528.28	521.57	589.14	542.63	560.23	608.34	555.91	469.14	471.47	550.77	583.21	529.61	601.59	490.11	469.76	506.31	469.4	527.55
"221598_s_at"	223.87	222.34	204.07	230.9	252.43	235.54	229.61	216.4	231.35	232.53	241.65	229.75	212.4	226.16	227.41	199.56	203.84	204.11	247.48	252.72	195.44	260.55	274.33	234.14	316
"221599_at"	450.41	369.59	418.85	410.26	383.04	424.71	402.04	502.43	370.35	349.31	314.83	306.41	378.54	299.3	442.72	375.99	414.03	413.32	407.14	333.68	471.35	243.66	305.67	235.1	207.94
"221600_s_at"	248.23	204.55	250.21	204.85	239.86	276.43	230.76	288.21	224.1	249.86	209.29	207.49	226.83	195.89	219.96	222.82	277.38	264.93	247.35	246.31	243	184.89	196.82	215.86	187.35
"221601_s_at"	356.08	376.38	315.92	385.23	358.83	402.7	345.88	367.44	287.21	350.6	260.01	354.1	337.48	322.12	289.23	259.25	339.07	355.86	329.51	448.28	394.47	395.79	402.55	342.53	419.78
"221602_s_at"	259.28	273.43	256.19	259.82	246.94	268.39	269.3	265.17	256.43	266.3	244.08	256.38	257.41	270.97	248.11	229.71	264.52	294.57	268.33	300.8	269.21	278.61	238.5	226.85	325.17
"221603_at"	185.79	193.55	188.08	192.73	185.32	206.78	204.38	207.96	169.09	207.07	153.31	194.43	188.92	224.97	164.89	156.09	169.36	202.37	195.22	187.43	199.54	198.84	172.81	168.64	230.92
"221604_s_at"	226.76	191.95	196	204.58	213.23	188.17	209.46	218.78	196.33	229.13	183.24	203.79	209.59	201.87	187.14	194.31	190.73	253.69	204.36	228.34	199.6	196.55	168.75	202.6	259.32
"221605_s_at"	269.02	269.62	260.01	231.59	296.2	324.34	270.35	336.39	247.92	249.31	238.84	234.86	208.87	237.51	257.59	227.96	218.04	268.94	222.56	219.97	925.31	314.56	341.48	240.59	235.17
"221606_s_at"	67.26	193.92	221.77	155.23	162.17	148.44	143.99	197.79	167.98	186.17	86.73	183.92	187.86	133.3	192.42	184.47	202.41	123.37	115.24	70.81	131.75	39.96	119.16	67.72	65.32
"221607_x_at"	7408.85	7565.49	7386.52	7276.95	7673.16	7509.26	6299.27	7168.45	5934.42	7791.59	6985.34	5821.89	6506.3	6839.98	6849.73	6518.69	8594.56	6184.86	6286.49	7600.59	7552.46	4380.08	6563.46	4300.7	7593.92
"221608_at"	66.4	62.32	57.08	66.15	78.42	66.86	69.38	64.7	54.14	63.35	62.47	68.23	73.91	73.3	61.19	57.89	61.65	61.47	70.06	76.24	63.74	74.22	64.03	70.06	69.15
"221609_s_at"	243.66	271.98	250.97	257.9	211.2	291.5	284.54	239.48	221.47	203.57	191.42	208.78	209.9	285.46	196.3	204.85	224.11	270.79	221.16	284.17	184.97	268.72	229.15	211.9	318.44
"221610_s_at"	203.81	179.37	161.83	158.62	172.42	163.23	198.11	185.49	171.12	187.69	151.22	166.51	150.29	191.57	152.6	138.23	164.83	198.29	162.2	171.07	170.62	187.05	156.53	164.82	194.08
"221611_s_at"	99.86	80.32	84.69	107.32	95.82	104.9	100.66	94.01	92.12	94.47	93.34	115.65	103.76	104.65	99.72	88.92	93.11	89.02	105.84	108.98	106.31	112.48	102.67	89.47	103.86
"221612_at"	178.29	171.41	145.59	161.28	177.18	179.71	196.32	182.04	135.08	167.12	135.26	155.84	155.02	196.51	169.08	140.6	151.09	166.09	123.75	192.28	169.46	178.01	183.82	167.99	179.75
"221613_s_at"	894.25	825.19	1094.92	850.19	1073.11	945.49	1054.75	1047.2	1146.42	862.04	1138.75	992.11	999.16	802.7	1050.02	1058.73	1065.94	1185.39	1073.76	865.01	754.39	776.57	1087.91	969.35	374.5
"221614_s_at"	275.42	301.51	250.25	318.57	277.96	293.57	306.15	261.47	241.09	301.67	231.26	278.12	242.44	342.19	245.65	234.86	239.23	269.23	253.92	318.86	296.46	358.07	291.36	249.06	400.89
"221615_at"	75.04	65.58	64.59	59.87	65.89	54.22	77.04	61.28	66.45	77.27	64.1	68.18	60.83	82.12	66.46	49.96	51.25	69.68	58.94	71.99	77.49	66.78	54.89	67.06	59.56
"221616_s_at"	150	178.32	162.26	157.79	148.01	155.97	202.68	173.04	197.48	161.92	167.11	189.45	166.29	169.57	196.04	199.19	169.52	148.99	150.96	184.93	161.12	205.32	211.55	154.23	117.01
"221617_at"	147.71	144.74	157.38	137.45	143.71	173.51	201.17	164.88	161.62	160.48	146.62	173.15	159.45	171.37	157.53	178.25	158.24	141.62	126.42	175.41	145.62	164.46	189.64	153.04	126.51
"221618_s_at"	233.14	239.67	253.88	221.42	245.91	119.54	213.51	205.39	261.81	265.62	246.51	274.26	221.6	185.85	129.07	186.28	168.13	228.99	183.02	145.12	148.72	187.17	149.11	227.29	137.12
"221619_s_at"	2743.38	2687.64	2342.77	2708.44	2484.93	2737.09	2407.82	2822.51	2370.36	2484.25	1951.84	2485.51	2712.03	2491.17	2635.68	2426.14	2379.86	3330.07	2247.47	2911.76	2150.16	2267.97	2728.4	2637.4	2086.42
"221620_s_at"	966.23	867.61	784.56	697.89	764.72	758.44	805.17	830.3	899.98	928.99	767.5	845.26	739.13	688.96	752.26	725.97	733.91	1034.69	825.71	724.53	896.41	970.17	884.8	994.51	775.64
"221621_at"	84.61	101.95	103.57	120.76	110.82	130.6	102.15	95.76	121.25	104.17	138.45	103.72	94.84	111.41	144.47	140.13	107.07	138.59	136.35	119.6	139.87	136.33	118.56	111.1	139.66
"221622_s_at"	849.43	737.62	1081.29	707.06	1135.54	785.46	846.37	944.24	982.88	909.24	988.29	990.44	1023.66	576.39	752.86	917.2	886.04	1034.44	829.64	710.55	1091.59	1003.66	915.33	1004.84	428.05
"221623_at"	171.8	264.42	329.94	297.28	180.13	240.82	257.35	285.28	412.04	344.87	201.34	346.56	222.92	448.29	422.2	384.06	260.41	328.69	202.77	205.53	181.68	165.46	175.33	198.64	111.13
"221624_at"	90.05	98.09	92.15	92.45	97.77	110.59	97.21	101.1	93.29	103.27	93.66	102.06	93.59	104.61	98.34	93.17	102.59	92.81	90.08	155.16	111.28	103.33	98.9	110.82	107.46
"221625_at"	49.92	57.83	65.93	68.19	58.38	54.56	68.47	74.3	57.26	74.06	46.59	58.96	60.81	63.13	77.63	66.24	60.93	60.03	56.43	57.75	60.92	57.45	63.9	60.66	80.77
"221626_at"	185.28	186.92	185.48	194.66	171.76	198.45	194.28	192.31	184.58	204.98	172.14	180.33	187.59	210.19	190.1	183.76	196.02	206.86	194.88	244.79	197.09	232.07	218.65	236.9	221.61
"221627_at"	214.38	218.69	195.88	217.98	212.19	224.86	227.84	212.37	174.81	229.73	178.61	192.92	196.4	238.27	181.39	164.87	182.63	217.99	186.56	227.5	202.75	189.38	196.38	178.02	264.73
"221628_s_at"	130.55	140.68	153.61	154.44	147.96	118.71	123.89	114.54	135.38	169.45	181.42	142.59	146.51	149.99	122.51	153.77	122.05	141.33	130.62	132.76	127.26	192.03	154.73	207.5	187.11
"221629_x_at"	580.74	615.99	538.55	502.33	523.49	525.71	598.61	516.59	471.95	671.65	408.42	592.79	528.42	615.35	417.6	420.32	438.92	575.21	387.82	589.04	557.41	525.98	561.37	564.71	588.74
"221630_s_at"	76.93	52.85	58.66	51.7	62.07	59.33	62.18	67.33	66.39	82.26	53.88	62.16	62.3	66.28	49.6	47.06	51.04	57.7	50.3	57.24	68.39	55.03	49.58	51.3	63.19
"221631_at"	183	146.6	139.5	138.71	175.31	172.35	150.62	149.43	144.15	175.92	145.49	156.49	143.26	155.68	149.5	130.01	145.83	174.22	135.59	169.93	171.93	197.58	170.51	247.89	228.03
"221632_s_at"	293.86	211.49	231.84	173.98	253.51	240.33	261.92	257.93	212.56	275.49	232.83	248.42	249.79	273.38	202.52	201.12	225.78	249.6	206.59	272.86	227.7	235.21	228.05	218.98	283.29
"221633_at"	232.81	269.8	229.65	264.41	264.8	303.56	346.44	262.46	164.15	280.19	219.67	233.79	259.13	321.37	242.01	194.61	220.82	205.62	197.63	375.42	314.46	256.72	233.33	166.31	271.15
"221634_at"	342.72	296.83	332.16	307	550.91	396.3	381.84	385.52	322.76	364.62	321.7	374.28	370.31	330.4	343.38	301.45	444.29	317.83	355.65	330.48	313.15	207.32	292.67	285.77	402.95
"221636_s_at"	512.86	606.71	498.52	533.93	545.07	617.44	518.37	458.19	491.2	654.66	455.5	546.08	455.65	628.93	406.68	435.66	498.41	519.72	449.45	524.23	501.88	593.36	572.01	448.38	587.38
"221637_s_at"	313.64	253.32	345.7	281.56	411.89	359.93	283.07	319.7	352.27	268.42	388.89	239.46	405.61	295.89	418.98	356.77	337.74	473.66	568.33	483.36	547.06	327.66	369.7	309.91	311.08
"221638_s_at"	248.14	307.65	249.49	265.92	270.26	266.5	300.89	252.28	227.07	253.99	267.7	247.24	306.3	316.85	238.3	213.56	233.76	347.31	265.25	312.85	288.15	311.88	299.6	273.04	299.99
"221639_x_at"	137.27	118.57	136.05	120.67	125.06	135.73	144.35	127.71	121.58	136.8	112.47	140.83	126.63	145.1	125.43	115.23	125.73	137.72	119.27	138.34	143.31	138.29	133.61	110.3	139.31
"221640_s_at"	62.35	63.83	78.23	86.07	63.42	79.91	77.62	108.16	82.15	57.74	103.75	69.48	77.74	84.38	124.72	91.59	91.72	80.82	73.83	111.87	179.4	79.93	125.49	104.28	102.05
"221641_s_at"	419.14	350.93	588.84	375.93	367.21	305.97	391.33	363.72	403.77	342.97	374.86	330.6	379.98	327.31	394.39	323.33	418.76	472.76	422.2	356.36	388.92	304.69	406.44	271.9	287.82
"221642_at"	214.27	195.03	197.08	173.13	201.01	223.04	189.73	189.14	168.23	205.77	177.34	183.72	176.28	212.29	187.75	162.45	203.75	189.75	189.24	242.52	207.39	220.37	184.66	182.48	244.53
"221643_s_at"	131.27	155.98	150.06	128.81	124.63	110.32	153.08	145.26	152.89	156.94	156.83	179.15	159.17	151.61	102.14	130.92	118.14	147.49	103.31	104.72	123.77	196.32	151.81	263.59	176.79
"221644_s_at"	204.18	181.31	173.65	192.36	216.9	186.22	209.98	196.54	142.07	204	140.54	119.09	195.47	210.08	170.62	154.95	149.02	211.78	206.33	222.77	247.73	187.61	169.42	133.64	243.63
"221645_s_at"	92.29	176.76	239.37	272.44	152.79	188.81	199.79	209.86	222.1	144.38	297.22	148.52	193.35	197.57	466.66	340.24	259.58	175.19	244.43	200.17	251.69	161.5	342.23	235.79	111.1
"221646_s_at"	79.42	115.64	149.61	120.02	157.69	104.74	156.81	150.8	147.18	162.14	155.27	106.86	130.57	144.93	214.52	149.21	140.65	179.61	103.52	121.77	269.96	619.67	821.68	313.68	233.88
"221647_s_at"	770.06	701.09	649.9	703.27	699.63	612.54	651.96	662.09	718.04	617.63	732.06	700.24	653.25	595.24	666.49	690.2	650.22	720.73	676.4	775.29	861.53	682.68	763.43	779.29	874.99
"221648_s_at"	118.29	98.21	104.24	115.69	126.68	109.14	128.53	123.94	112.2	118.21	95.67	116.76	109.65	139.08	103.66	111.16	105.15	117.36	121.34	116.6	128.12	121.35	101.04	108.01	125.37
"221649_s_at"	457.87	346.08	417.62	336.64	421.73	537.18	401.89	382.02	384.58	441.5	429.32	437.61	398.99	448.86	367.91	349.91	408.03	385.97	309.01	498.6	387.44	464.56	404.5	416.85	378.66
"221650_s_at"	159.81	199.59	187.93	163.91	210.41	198.01	195.08	202.47	151.56	191.09	165.76	183.36	168.89	187.19	181.91	188.73	188.28	174.62	171.74	179.35	199.47	185.99	196.95	176.97	219.26
"221651_x_at"	1660.24	459.87	473.32	472.33	482.4	667.78	545.17	1088.16	392.64	469.07	335.44	574.66	648.06	449.73	387.49	1826.49	2189.83	443.86	347.42	387.85	11527.32	471.31	397.83	371.16	372.15
"221652_s_at"	318.08	285.8	456.84	330.78	501.46	249.57	369.74	350.74	404.27	368.51	433.78	358.77	384.94	277.88	369.06	395.32	383.01	340.11	270.4	264.99	315.7	216.51	332.6	267.07	206.8
"221653_x_at"	376.98	320.73	344.71	381.53	415.12	354.71	384.3	414.6	372.98	323.76	296.41	398.7	478.46	338.22	432.35	482.79	440.81	430.69	539.39	723.16	263.24	271.11	303.03	334.85	144.21
"221654_s_at"	223.45	226.09	272.09	267.48	258.88	264.6	300.45	313.38	271.57	234	288.59	246.21	283.64	278.58	387.55	322.04	327.89	324	321.67	307.03	302.23	474.69	342.88	370.98	440.34
"221655_x_at"	196.52	190.27	158.31	150.63	190.51	235.71	206.02	170.39	187.38	180.8	134.56	191.57	166.74	236.14	165.2	178.65	188.92	171.89	162.32	307.22	218.02	266.89	196.31	252.55	237.49
"221656_s_at"	349.95	364.36	375.85	392.29	385.72	431.13	385.68	420.24	352.78	368.59	312.45	350.2	361.85	365.31	400.42	367.17	375.83	331.26	386.67	470.69	505.99	706.36	766.4	561.48	484.16
"221657_s_at"	254.19	212.03	191.03	192.87	205.85	219.07	241.34	213.75	201.39	220.59	209.53	228.71	205.9	207.82	179.85	207.24	200.88	194.92	199.07	247.27	200.93	213	209.73	207.76	246.93
"221658_s_at"	214.79	172.3	131.1	176.34	196.78	180.35	206.75	232.96	121.39	175.28	118.12	161.99	183.46	216.44	149.22	140.16	176.43	181.46	177.24	226.38	212.16	176.62	149.12	140.52	197.22
"221659_s_at"	126.3	113.35	112.66	85.72	138.57	120.75	121.71	116.35	95.04	135.45	84.18	124.36	109.28	112.4	93.01	89.31	106.82	108.23	75.58	113.98	141.39	106.56	104	91.65	114.62
"221660_at"	251.02	247.57	254.84	227.12	234.45	325.64	258.36	259.71	239.66	299.87	221.14	259.4	243.87	226.04	250.21	211.15	238.75	262.93	238.58	357.54	290.02	320.93	270.85	290.33	241.91
"221661_at"	131.17	81.37	87.03	73.5	85.41	104.54	77.98	84.61	83.17	99.08	75.53	93.61	109.59	100.01	83.27	89.03	90.34	115.92	92.24	97.21	82.52	73.78	70.1	69.43	63.25
"221662_s_at"	146.8	155.32	139.85	150.35	139.56	166.4	167.58	157.76	153.58	142.93	138.72	171.14	139.69	155.36	148.21	140.93	130.11	144.55	143.83	178.51	154.1	173.02	135.75	150.1	155.9
"221663_x_at"	436.12	415.58	362.01	425.91	446.92	439.62	588.1	431.82	343.58	467.16	358.73	415.56	495.96	490.83	321.28	364.75	377.63	432.68	435.89	473.05	547.31	387.56	402.52	429.46	552.4
"221664_s_at"	296.76	256.97	258.79	244.25	233.83	225.36	332.31	248.91	216	272.53	193.74	266.51	258.64	279.88	228.47	211.47	238.48	281.05	258.33	243.85	286.06	240.37	215.2	192.25	291.71
"221665_s_at"	179.78	176.37	123.91	116.72	140.92	193.24	172.79	143.38	157.95	157.18	103.55	184.33	153.22	238.52	147.46	151.39	175.85	130.38	130.72	300.28	231.07	236.63	188.88	231.54	211.9
"221666_s_at"	270.25	190.31	260.87	236.11	224.96	242.01	286.73	275.48	208.98	231.63	211.93	235.04	267.32	255.12	262.97	236.1	295.53	234.01	300.39	277.97	253.6	184.49	207.88	179.04	133.4
"221667_s_at"	1198.51	885.64	1511.29	1130.95	1446.32	2388.78	1293.11	1832.56	950.38	607.2	419.41	974.55	2118.4	1164.49	1039.2	861.48	1703.23	1477.59	794.34	862.19	1170.24	455.95	2563.22	389.13	152.97
"221668_s_at"	121.79	143.94	134.55	179.87	158.03	178.92	160.67	136.7	135.53	154.63	158.94	142.08	142.93	184.17	192.76	148.87	136.08	161.97	144.86	191.1	181.7	188.26	226.06	112.85	155.92
"221669_s_at"	240.43	206.27	289.46	202.5	245.13	248.24	250.98	265.71	333.56	279.18	357.41	256.55	286.77	242.9	274.12	329.01	268.95	375.19	205.22	199.14	236.49	300.93	253.9	284.24	290.58
"221670_s_at"	335.96	271.89	280.33	275.78	298.32	320.2	337.42	329.56	238.85	341.4	213.28	294.37	298.18	339.41	230.32	229.6	281.89	318.56	236.95	297.22	284.89	265.73	259.22	237.62	330.81
"221671_x_at"	1669.93	483.08	491.92	487.52	531.92	723.24	565.51	1120.01	413.31	475.32	374.82	608.99	681.74	488.08	415.79	1788.14	2268.91	462.09	376.49	411.6	11261.64	493.79	416.51	401.5	380.46
"221672_s_at"	148.38	148.82	151.8	150.72	144.34	181.53	141.42	133.34	137.81	127.95	150.14	133.08	141.51	137.6	152.44	141.55	147.15	143.38	153.01	164.22	143.05	188.2	161	183.59	130.38
"221673_s_at"	96.33	89.37	86.11	82.5	91.08	90.84	98.6	95.84	67.96	78.83	87.74	87.12	87.88	93.59	87.06	71.55	100.99	84.61	70.64	88.01	105.21	82.08	81.11	83.33	97.59
"221674_s_at"	192.48	159.25	155.3	170.99	184.83	198.95	179.86	176.49	135.2	197.25	159.69	170.57	176.68	193.96	151.89	154.14	182.58	163.3	143.19	225.59	192.91	195.93	190.22	181.01	197.17
"221675_s_at"	1066.3	1100.99	1284.67	1125.27	1286.51	1466.83	1036.39	1443.13	1055.89	978.52	751.22	1124.21	1267.89	1094.75	1195.34	1054.07	1033.75	1059.72	1064.71	931.96	770.31	649.6	1041.94	668.08	500.72
"221676_s_at"	701.03	731.74	664.46	695.63	588.33	418.64	697.25	766.16	647.18	612.98	838.81	716.21	631.16	433.44	525.88	627.22	529.5	830.83	823.26	629.11	549.73	547.42	368.27	652.43	1073.95
"221677_s_at"	132.14	130.52	144.3	182.02	149.67	158.05	168.45	216.75	130.58	121.95	221.31	126.22	132.81	131.74	157.2	139.66	164.23	164.7	216.02	211.44	202.97	133.85	256.7	125.88	198.75
"221678_at"	69.97	57.06	53.6	43.6	56.6	72.74	60.8	61.01	62.77	61.99	55.49	68.86	49.36	58.42	63.82	53.47	67.8	67.81	61.21	55.64	65.29	74.55	56.98	73.09	67.5
"221679_s_at"	184.68	212.46	177.87	204.79	210.29	185.17	164.04	163.89	215.67	222.04	149.86	212.08	202.68	165.17	149.32	167.17	143.29	232.52	145.95	139.17	114.05	248.79	172.16	293.55	190.7
"221680_s_at"	119.63	123.34	123.16	131.97	128.84	166.53	129.93	132.97	121.85	134.17	129.71	125.96	135.57	122.41	143.96	119.88	130.47	130.35	143.34	190.46	128.33	150.64	139.65	143.33	128.81
"221681_s_at"	47.3	50.71	35.17	36.61	27.88	35.81	62.96	53.95	28.11	29.73	27.11	57.43	52.85	30.34	47.08	36.46	36.34	22.96	37.1	35.14	42.85	16.66	29.74	24.89	27.1
"221682_s_at"	162.4	136.28	134.46	117.18	138.89	130.51	151.79	147.15	132.19	148.5	102.63	159.37	131.39	177.24	107.33	124.15	138.4	137.14	122.47	126.77	218.51	142.79	115.03	121.57	196.3
"221683_s_at"	38.82	60.21	97.57	88.96	65.05	47.17	68.69	81.12	59.63	61.18	28.19	57.16	48.57	80.39	102.8	72.66	66.71	52.84	56.96	43.42	103.35	28.25	54.19	45.69	63.45
"221684_s_at"	208.1	176.01	152.9	150.83	178	189.16	177.18	166.3	142.9	179.76	171.23	155.63	156.89	183.73	190.41	134.99	152.5	160.48	155.75	235.99	178.76	180.46	166.81	139.15	164.28
"221685_s_at"	329.62	326.37	301.52	279.43	307.59	311.68	341.51	318.23	299.68	334.55	296.43	323.16	303.57	387.83	264.36	267.32	277.45	310.63	258.08	367.95	356.9	285.07	318.94	256.35	407.17
"221686_s_at"	442.47	516.77	391.8	461.05	438.17	430.5	548.7	488.37	394.71	482.34	340.07	476.53	453.87	525.75	403.12	381.37	411.69	499.15	418.84	518.9	450.2	456.06	585.82	462.53	572.29
"221687_s_at"	503.83	344.9	708.21	502.54	914.98	550.38	513.02	459.56	641.96	553.46	496.9	572.74	569.33	505.63	716.26	617.72	561.34	455.44	621.5	530.69	630.67	420.52	596.95	478.69	977.28
"221688_s_at"	910.61	734.3	860.51	681.26	782.73	724.62	846.8	836.86	890.95	852.41	642.29	835.26	850.43	785.38	752.81	790.42	793.35	965.84	742.79	708.83	622	702.43	676.85	842.38	809.78
"221689_s_at"	395.95	388.23	524.23	427.51	466.37	466.44	474.86	597.58	437.46	476.02	372.16	518.1	428.72	371.44	405.91	487.26	487.29	487.43	470.8	306.6	535.77	409.2	443.39	395.93	298
"221690_s_at"	218.05	201.02	161.23	156.74	159.89	205.04	191.88	179.96	155.91	249.98	165.72	182.01	173.43	221.07	157.64	147.47	153.95	206.47	166.92	214.67	173.77	171.99	176.93	168.43	248.32
"221691_x_at"	1122.93	1138.1	1601.89	1074.17	1382.04	1019.44	1237.96	1425.94	1403.47	1249.09	1813.64	1250.95	1299.38	1333.61	1145.36	1243.82	1247.21	1438.74	1287.71	1184.23	1212.37	1191.95	1007.07	1435.82	777.85
"221692_s_at"	367.99	433.96	426.22	455.83	606.01	530.18	373.67	368.95	453.97	398.48	464.59	445.97	558.59	341.85	437.18	501.72	504.14	413.43	475.52	412.6	343.24	427.44	476.75	703.71	360.86
